datetime,machineID,volt,rotate,pressure,vibration,failure,maintenance,error,replace_comp1,cycle_comp1,ttf_comp1,replace_comp2,cycle_comp2,ttf_comp2,replace_comp3,cycle_comp3,ttf_comp3,replace_comp4,cycle_comp4,ttf_comp4
29/01/2015 21:00,1,126.3998907,510.7185407,85.56419689,49.5675088,,,,False,231,848,False,687,1928,False,231,128,False,591,128
29/01/2015 22:00,1,161.6951262,450.6893866,108.6266032,40.8293269,,,,False,232,847,False,688,1927,False,232,127,False,592,127
29/01/2015 23:00,1,167.6982226,465.5757845,98.84680476,42.43749802,,,,False,233,846,False,689,1926,False,233,126,False,593,126
30/01/2015 00:00,1,179.0793577,481.869356,103.1926733,44.78290637,,,,False,234,845,False,690,1925,False,234,125,False,594,125
30/01/2015 01:00,1,166.0849011,338.8469885,97.55371808,40.06805779,,,,False,235,844,False,691,1924,False,235,124,False,595,124
30/01/2015 02:00,1,154.9229231,332.9307897,103.6671323,39.80332043,,,,False,236,843,False,692,1923,False,236,123,False,596,123
30/01/2015 03:00,1,175.5884917,456.8457121,86.60302875,39.31909808,,,,False,237,842,False,693,1922,False,237,122,False,597,122
30/01/2015 04:00,1,170.2916926,364.2595086,94.6175947,37.97693092,,,,False,238,841,False,694,1921,False,238,121,False,598,121
30/01/2015 05:00,1,171.6579322,476.0847351,108.6731475,41.46937646,,,,False,239,840,False,695,1920,False,239,120,False,599,120
30/01/2015 06:00,1,187.3485566,470.8925418,80.83940649,36.24463743,,,,False,240,839,False,696,1919,False,240,119,False,600,119
30/01/2015 07:00,1,161.8666931,530.6524687,91.39614201,48.53019228,,,,False,241,838,False,697,1918,False,241,118,False,601,118
30/01/2015 08:00,1,151.2619807,403.8309357,80.40093532,34.29709105,,,,False,242,837,False,698,1917,False,242,117,False,602,117
30/01/2015 09:00,1,150.799811,477.2333874,89.65423037,48.90766287,,,,False,243,836,False,699,1916,False,243,116,False,603,116
30/01/2015 10:00,1,154.6410082,445.3400513,103.0700174,42.85792661,,,,False,244,835,False,700,1915,False,244,115,False,604,115
30/01/2015 11:00,1,149.1852413,487.3775821,94.76310957,44.2792095,,,,False,245,834,False,701,1914,False,245,114,False,605,114
30/01/2015 12:00,1,169.2616833,482.7993783,122.039373,36.33009852,,,,False,246,833,False,702,1913,False,246,113,False,606,113
30/01/2015 13:00,1,197.164411,518.009347,104.2112256,41.6341901,,,,False,247,832,False,703,1912,False,247,112,False,607,112
30/01/2015 14:00,1,168.507349,423.2369275,102.1499221,38.38821504,,,,False,248,831,False,704,1911,False,248,111,False,608,111
30/01/2015 15:00,1,181.6585569,487.1852144,101.1371941,41.89777761,,,,False,249,830,False,705,1910,False,249,110,False,609,110
30/01/2015 16:00,1,153.4610551,422.7206882,75.66401742,30.43489693,,,,False,250,829,False,706,1909,False,250,109,False,610,109
30/01/2015 17:00,1,166.6753283,547.6473026,108.3249904,44.48440978,,,,False,251,828,False,707,1908,False,251,108,False,611,108
30/01/2015 18:00,1,178.4914244,503.1265848,87.31920341,38.30951761,,,,False,252,827,False,708,1907,False,252,107,False,612,107
30/01/2015 19:00,1,164.6756098,489.7283446,111.5670025,36.36069725,,,,False,253,826,False,709,1906,False,253,106,False,613,106
30/01/2015 20:00,1,181.778939,501.0531675,102.9310308,44.40557622,,,,False,254,825,False,710,1905,False,254,105,False,614,105
30/01/2015 21:00,1,180.4107107,386.9171756,106.1338872,35.73815975,,,,False,255,824,False,711,1904,False,255,104,False,615,104
30/01/2015 22:00,1,160.5090516,520.8227475,83.20454611,39.26525708,,,,False,256,823,False,712,1903,False,256,103,False,616,103
30/01/2015 23:00,1,158.4206204,473.7829484,76.48811905,34.99402069,,,,False,257,822,False,713,1902,False,257,102,False,617,102
31/01/2015 00:00,1,205.3672608,377.5137388,104.4335112,44.74932908,,,,False,258,821,False,714,1901,False,258,101,False,618,101
31/01/2015 01:00,1,167.11176,470.2666013,94.30966991,43.49098623,,,,False,259,820,False,715,1900,False,259,100,False,619,100
31/01/2015 02:00,1,170.09929,487.098625,86.47794328,40.37179078,,,,False,260,819,False,716,1899,False,260,99,False,620,99
31/01/2015 03:00,1,169.1818096,426.0124421,103.3582618,44.59038924,,,,False,261,818,False,717,1898,False,261,98,False,621,98
31/01/2015 04:00,1,161.4768968,435.4585486,103.6722539,31.28358467,,,,False,262,817,False,718,1897,False,262,97,False,622,97
31/01/2015 05:00,1,156.0953608,484.795607,98.973854,38.70149441,,,,False,263,816,False,719,1896,False,263,96,False,623,96
31/01/2015 06:00,1,152.9639723,445.3157635,110.6548856,43.06084855,,,,False,264,815,False,720,1895,False,264,95,False,624,95
31/01/2015 07:00,1,183.7094351,371.5252119,68.82329049,37.4691302,,,,False,265,814,False,721,1894,False,265,94,False,625,94
31/01/2015 08:00,1,155.2090575,424.3429129,107.9433761,43.94628317,,,,False,266,813,False,722,1893,False,266,93,False,626,93
31/01/2015 09:00,1,180.0122812,425.5909983,86.44213128,43.79786109,,,,False,267,812,False,723,1892,False,267,92,False,627,92
31/01/2015 10:00,1,191.0989323,530.2045056,93.17571484,41.85575315,,,,False,268,811,False,724,1891,False,268,91,False,628,91
31/01/2015 11:00,1,187.3666844,438.5363714,95.75420234,40.71055335,,,,False,269,810,False,725,1890,False,269,90,False,629,90
31/01/2015 12:00,1,167.918702,371.8709265,112.4504541,42.28401247,,,,False,270,809,False,726,1889,False,270,89,False,630,89
31/01/2015 13:00,1,161.9101722,481.8373418,79.55949357,40.16655072,,,,False,271,808,False,727,1888,False,271,88,False,631,88
31/01/2015 14:00,1,153.8165975,430.1675711,83.45676788,37.54349857,,,,False,272,807,False,728,1887,False,272,87,False,632,87
31/01/2015 15:00,1,169.7215679,496.371878,117.8231798,37.16803346,,,,False,273,806,False,729,1886,False,273,86,False,633,86
31/01/2015 16:00,1,166.5107647,497.2156779,107.4137031,34.7741991,,,,False,274,805,False,730,1885,False,274,85,False,634,85
31/01/2015 17:00,1,172.3444031,433.6002487,101.1355365,39.91575823,,,,False,275,804,False,731,1884,False,275,84,False,635,84
31/01/2015 18:00,1,160.9398537,396.8725865,104.8845193,32.4701651,,,,False,276,803,False,732,1883,False,276,83,False,636,83
31/01/2015 19:00,1,179.4355268,425.7488787,101.0389167,40.22238253,,,,False,277,802,False,733,1882,False,277,82,False,637,82
31/01/2015 20:00,1,180.7125436,516.2408137,81.46814439,41.56591321,,,,False,278,801,False,734,1881,False,278,81,False,638,81
31/01/2015 21:00,1,186.1382915,493.5279917,96.06322743,36.84432125,,,,False,279,800,False,735,1880,False,279,80,False,639,80
31/01/2015 22:00,1,203.7463328,346.8755327,94.33940316,40.99808119,,,,False,280,799,False,736,1879,False,280,79,False,640,79
31/01/2015 23:00,1,172.968359,434.860483,94.08122137,49.68904868,,,,False,281,798,False,737,1878,False,281,78,False,641,78
01/02/2015 00:00,1,161.3668052,354.4035401,87.52926044,40.67947122,,,,False,282,797,False,738,1877,False,282,77,False,642,77
01/02/2015 01:00,1,168.840187,501.3269765,95.89696455,39.72432062,,,,False,283,796,False,739,1876,False,283,76,False,643,76
01/02/2015 02:00,1,145.5812017,425.3286604,101.7035246,44.82413023,,,,False,284,795,False,740,1875,False,284,75,False,644,75
01/02/2015 03:00,1,171.9488473,430.0399423,112.1370245,36.58595185,,,,False,285,794,False,741,1874,False,285,74,False,645,74
01/02/2015 04:00,1,163.614903,441.758062,106.0581701,40.25214447,,,,False,286,793,False,742,1873,False,286,73,False,646,73
01/02/2015 05:00,1,176.0901762,444.8572408,100.9941174,44.86253952,,,,False,287,792,False,743,1872,False,287,72,False,647,72
01/02/2015 06:00,1,165.9678472,504.9007732,96.20895424,36.84155975,,,,False,288,791,False,744,1871,False,288,71,False,648,71
01/02/2015 07:00,1,149.285232,401.245882,96.79020302,46.30731246,,,,False,289,790,False,745,1870,False,289,70,False,649,70
01/02/2015 08:00,1,170.5487498,447.9572632,104.9016331,39.8143822,,,,False,290,789,False,746,1869,False,290,69,False,650,69
01/02/2015 09:00,1,149.701332,506.675089,92.77599847,42.09419676,,,,False,291,788,False,747,1868,False,291,68,False,651,68
01/02/2015 10:00,1,183.4550929,395.6854727,106.7313906,36.02297141,,,,False,292,787,False,748,1867,False,292,67,False,652,67
01/02/2015 11:00,1,142.5596043,412.7674243,90.82217823,32.91890286,,,,False,293,786,False,749,1866,False,293,66,False,653,66
01/02/2015 12:00,1,167.8718458,467.5770671,101.9771853,37.42345346,,,,False,294,785,False,750,1865,False,294,65,False,654,65
01/02/2015 13:00,1,176.8697267,378.9629551,117.2991788,38.82258953,,,,False,295,784,False,751,1864,False,295,64,False,655,64
01/02/2015 14:00,1,147.2057373,365.2026079,96.72235841,36.69804508,,,,False,296,783,False,752,1863,False,296,63,False,656,63
01/02/2015 15:00,1,190.9858297,539.7789313,107.5737382,40.69549383,,,,False,297,782,False,753,1862,False,297,62,False,657,62
01/02/2015 16:00,1,156.7199121,439.1638786,100.0982766,45.67739204,,,,False,298,781,False,754,1861,False,298,61,False,658,61
01/02/2015 17:00,1,162.4050456,434.2654383,103.7167614,36.66298491,,,,False,299,780,False,755,1860,False,299,60,False,659,60
01/02/2015 18:00,1,172.4499816,447.3078572,101.471258,40.07756956,,,,False,300,779,False,756,1859,False,300,59,False,660,59
01/02/2015 19:00,1,164.9428422,481.5865641,96.17948667,35.45026929,,,,False,301,778,False,757,1858,False,301,58,False,661,58
01/02/2015 20:00,1,154.460727,540.6457871,90.61766728,42.37232159,,,,False,302,777,False,758,1857,False,302,57,False,662,57
01/02/2015 21:00,1,176.1400689,415.1480635,102.4143241,34.82934245,,,,False,303,776,False,759,1856,False,303,56,False,663,56
01/02/2015 22:00,1,162.1366481,437.7253399,107.7465944,41.84339035,,,,False,304,775,False,760,1855,False,304,55,False,664,55
01/02/2015 23:00,1,177.5975056,434.9933862,102.336919,43.28478259,,,,False,305,774,False,761,1854,False,305,54,False,665,54
02/02/2015 00:00,1,162.4291571,424.0734036,88.30159225,30.35695798,,,,False,306,773,False,762,1853,False,306,53,False,666,53
02/02/2015 01:00,1,155.6412451,473.4222334,114.8218205,40.5849755,,,,False,307,772,False,763,1852,False,307,52,False,667,52
02/02/2015 02:00,1,168.5804846,512.5717325,99.07114636,42.14421074,,,,False,308,771,False,764,1851,False,308,51,False,668,51
02/02/2015 03:00,1,179.7415898,426.7275393,97.37935947,37.58680849,,,,False,309,770,False,765,1850,False,309,50,False,669,50
02/02/2015 04:00,1,173.634827,465.4515703,104.5430957,43.88789034,,,,False,310,769,False,766,1849,False,310,49,False,670,49
02/02/2015 05:00,1,169.1159886,390.5104612,112.1340153,45.10553065,,,,False,311,768,False,767,1848,False,311,48,False,671,48
02/02/2015 06:00,1,140.7830889,468.8911978,109.0915568,49.29443313,,,,False,312,767,False,768,1847,False,312,47,False,672,47
02/02/2015 07:00,1,191.7716545,374.1303601,104.5341506,35.33968761,,,,False,313,766,False,769,1846,False,313,46,False,673,46
02/02/2015 08:00,1,169.4009048,324.2329302,87.05292817,38.10370025,,,,False,314,765,False,770,1845,False,314,45,False,674,45
02/02/2015 09:00,1,157.0400346,404.9521293,101.6579807,39.15312835,,,,False,315,764,False,771,1844,False,315,44,False,675,44
02/02/2015 10:00,1,166.9746464,384.271044,103.2834036,37.99620914,,,,False,316,763,False,772,1843,False,316,43,False,676,43
02/02/2015 11:00,1,173.9188334,471.6700613,87.35385635,43.12969695,,,,False,317,762,False,773,1842,False,317,42,False,677,42
02/02/2015 12:00,1,147.2247293,436.5567501,84.78623977,31.89406399,,,,False,318,761,False,774,1841,False,318,41,False,678,41
02/02/2015 13:00,1,180.7596295,505.0966116,90.54782813,41.99821665,,,,False,319,760,False,775,1840,False,319,40,False,679,40
02/02/2015 14:00,1,173.7024909,429.9725046,107.3545846,38.79489665,,,,False,320,759,False,776,1839,False,320,39,False,680,39
02/02/2015 15:00,1,188.0415057,459.73408,99.13637891,38.33946803,,,,False,321,758,False,777,1838,False,321,38,False,681,38
02/02/2015 16:00,1,184.7905891,340.4581843,111.8796256,41.970268,,,,False,322,757,False,778,1837,False,322,37,False,682,37
02/02/2015 17:00,1,161.930891,429.2340819,105.5784022,36.75839591,,,,False,323,756,False,779,1836,False,323,36,False,683,36
02/02/2015 18:00,1,162.6457589,451.6130775,114.3518639,38.72782288,,,,False,324,755,False,780,1835,False,324,35,False,684,35
02/02/2015 19:00,1,155.0672574,445.6179877,117.9578692,34.52033531,,,,False,325,754,False,781,1834,False,325,34,False,685,34
02/02/2015 20:00,1,164.5744561,381.9485566,90.04826545,34.48985369,,,,False,326,753,False,782,1833,False,326,33,False,686,33
02/02/2015 21:00,1,184.1653222,401.0349961,79.87363692,50.89220995,,,,False,327,752,False,783,1832,False,327,32,False,687,32
02/02/2015 22:00,1,196.8831052,357.7001868,115.4415833,36.83529712,,,,False,328,751,False,784,1831,False,328,31,False,688,31
02/02/2015 23:00,1,183.9261409,447.6503711,96.79482541,36.03586445,,,,False,329,750,False,785,1830,False,329,30,False,689,30
03/02/2015 00:00,1,142.550935,548.3203675,83.98533856,46.40123684,,,,False,330,749,False,786,1829,False,330,29,False,690,29
03/02/2015 01:00,1,182.3281716,497.1154197,104.7530319,41.1377708,,,,False,331,748,False,787,1828,False,331,28,False,691,28
03/02/2015 02:00,1,185.5440314,417.5453361,98.23691773,36.69650531,,,,False,332,747,False,788,1827,False,332,27,False,692,27
03/02/2015 03:00,1,179.2613022,532.448411,119.314025,36.75313753,,,,False,333,746,False,789,1826,False,333,26,False,693,26
03/02/2015 04:00,1,157.1760446,493.8221484,111.7407838,42.72280765,,,,False,334,745,False,790,1825,False,334,25,False,694,25
03/02/2015 05:00,1,185.9676578,433.5598519,124.3552636,37.18341206,,,,False,335,744,False,791,1824,False,335,24,False,695,24
03/02/2015 06:00,1,180.9422219,476.3067872,108.3973985,43.6997238,,,,False,336,743,False,792,1823,False,336,23,False,696,23
03/02/2015 07:00,1,179.9398488,296.0974565,98.56684476,32.06766909,,,,False,337,742,False,793,1822,False,337,22,False,697,22
03/02/2015 08:00,1,164.278892,476.5900065,86.23838714,45.34900484,,,,False,338,741,False,794,1821,False,338,21,False,698,21
03/02/2015 09:00,1,182.6883767,417.844989,108.8350706,46.49512462,,,,False,339,740,False,795,1820,False,339,20,False,699,20
03/02/2015 10:00,1,171.6738783,389.6682554,99.85630423,44.67265237,,,,False,340,739,False,796,1819,False,340,19,False,700,19
03/02/2015 11:00,1,168.9834461,426.9345559,104.4122354,41.09728683,,,,False,341,738,False,797,1818,False,341,18,False,701,18
03/02/2015 12:00,1,192.3064714,422.6552996,89.96831642,48.0379832,,,,False,342,737,False,798,1817,False,342,17,False,702,17
03/02/2015 13:00,1,181.3583506,441.0691004,109.9378779,37.13989245,,,,False,343,736,False,799,1816,False,343,16,False,703,16
03/02/2015 14:00,1,126.8893626,364.426816,81.36432111,38.43547166,,,,False,344,735,False,800,1815,False,344,15,False,704,15
03/02/2015 15:00,1,163.6018633,415.0988716,109.8568723,38.41456694,,,,False,345,734,False,801,1814,False,345,14,False,705,14
03/02/2015 16:00,1,147.6889056,478.408648,102.8909114,39.72230744,,,,False,346,733,False,802,1813,False,346,13,False,706,13
03/02/2015 17:00,1,178.8318747,466.0707106,109.52256,48.4280821,,,,False,347,732,False,803,1812,False,347,12,False,707,12
03/02/2015 18:00,1,163.3610073,420.0109983,102.6098096,38.52399057,,,,False,348,731,False,804,1811,False,348,11,False,708,11
03/02/2015 19:00,1,183.519572,468.4591961,85.22782028,37.13367409,,,,False,349,730,False,805,1810,False,349,10,False,709,10
03/02/2015 20:00,1,177.0174251,445.302264,112.4838626,35.13238788,,,,False,350,729,False,806,1809,False,350,9,False,710,9
03/02/2015 21:00,1,170.3306048,511.6722659,91.42537167,39.8750365,,,,False,351,728,False,807,1808,False,351,8,False,711,8
03/02/2015 22:00,1,168.7233825,445.5468551,83.31910382,41.330577,,,,False,352,727,False,808,1807,False,352,7,False,712,7
03/02/2015 23:00,1,164.5809929,523.2453384,95.83713277,32.3974175,,,,False,353,726,False,809,1806,False,353,6,False,713,6
04/02/2015 00:00,1,172.9925975,352.4357012,105.4254336,32.01676352,,,,False,354,725,False,810,1805,False,354,5,False,714,5
04/02/2015 01:00,1,153.3761862,459.6170274,96.59284846,39.44104034,,,,False,355,724,False,811,1804,False,355,4,False,715,4
04/02/2015 02:00,1,180.0919111,421.7259428,98.17883724,42.04444948,,,,False,356,723,False,812,1803,False,356,3,False,716,3
04/02/2015 03:00,1,164.0882955,435.4299485,122.6393813,39.2027764,,,,False,357,722,False,813,1802,False,357,2,False,717,2
04/02/2015 04:00,1,158.8404862,483.89846,95.90431126,36.26422243,,,,False,358,721,False,814,1801,False,358,1,False,718,1
04/02/2015 05:00,1,165.1082978,468.9201476,85.77941665,45.97414587,,,,False,359,720,False,815,1800,False,359,0,False,719,0
04/02/2015 06:00,1,198.1200324,438.2100531,89.04026533,41.88721504,,"comp4,comp3",,False,360,719,False,816,1799,True,0,359,True,0,3239
04/02/2015 07:00,1,143.6300128,426.6587311,89.15231075,38.9406904,,,,False,361,718,False,817,1798,False,1,358,False,1,3238
04/02/2015 08:00,1,164.7670864,449.3352523,116.759476,38.80793196,,,,False,362,717,False,818,1797,False,2,357,False,2,3237
04/02/2015 09:00,1,171.5988384,467.9968518,79.92256083,41.19783304,,,,False,363,716,False,819,1796,False,3,356,False,3,3236
04/02/2015 10:00,1,161.9351183,458.5396302,93.29278075,43.49072278,,,,False,364,715,False,820,1795,False,4,355,False,4,3235
04/02/2015 11:00,1,163.830963,471.415976,106.4642146,38.26995826,,,,False,365,714,False,821,1794,False,5,354,False,5,3234
04/02/2015 12:00,1,175.7352251,364.4398458,128.0269295,28.53588958,,,,False,366,713,False,822,1793,False,6,353,False,6,3233
04/02/2015 13:00,1,173.3377113,461.8208139,93.2242949,39.02070686,,,,False,367,712,False,823,1792,False,7,352,False,7,3232
04/02/2015 14:00,1,159.8936824,412.6096084,94.58563658,43.99953429,,,,False,368,711,False,824,1791,False,8,351,False,8,3231
04/02/2015 15:00,1,178.5114937,491.2987619,107.084809,37.75928799,,,,False,369,710,False,825,1790,False,9,350,False,9,3230
04/02/2015 16:00,1,172.6922548,414.3796354,108.6005991,40.80998484,,,,False,370,709,False,826,1789,False,10,349,False,10,3229
04/02/2015 17:00,1,180.2951262,407.6660131,94.06339743,36.55697867,,,,False,371,708,False,827,1788,False,11,348,False,11,3228
04/02/2015 18:00,1,150.0910451,495.9240198,92.14920968,50.06021759,,,,False,372,707,False,828,1787,False,12,347,False,12,3227
04/02/2015 19:00,1,158.4812534,470.3127565,99.29897506,40.37747355,,,,False,373,706,False,829,1786,False,13,346,False,13,3226
04/02/2015 20:00,1,167.1094624,360.2939928,99.91450091,40.14367069,,,,False,374,705,False,830,1785,False,14,345,False,14,3225
04/02/2015 21:00,1,184.385768,469.0783534,104.0739235,41.96985047,,,,False,375,704,False,831,1784,False,15,344,False,15,3224
04/02/2015 22:00,1,162.0645296,402.5134359,106.0534916,47.28807039,,,,False,376,703,False,832,1783,False,16,343,False,16,3223
04/02/2015 23:00,1,154.5066951,435.0008279,89.82647929,49.07614978,,,,False,377,702,False,833,1782,False,17,342,False,17,3222
05/02/2015 00:00,1,181.5761824,513.9093766,99.59181448,38.84346397,,,,False,378,701,False,834,1781,False,18,341,False,18,3221
05/02/2015 01:00,1,176.98035,490.1171601,97.90360338,40.33637063,,,,False,379,700,False,835,1780,False,19,340,False,19,3220
05/02/2015 02:00,1,151.614934,353.5916673,92.38908171,40.45700394,,,,False,380,699,False,836,1779,False,20,339,False,20,3219
05/02/2015 03:00,1,200.7001586,390.6757974,79.89863662,38.31229751,,,,False,381,698,False,837,1778,False,21,338,False,21,3218
05/02/2015 04:00,1,192.4801167,471.1443671,84.04720518,39.9335748,,,,False,382,697,False,838,1777,False,22,337,False,22,3217
05/02/2015 05:00,1,149.1657637,476.4340229,115.4965394,34.40029883,,,,False,383,696,False,839,1776,False,23,336,False,23,3216
05/02/2015 06:00,1,202.300647,460.0522364,114.8110615,38.93931935,,,,False,384,695,False,840,1775,False,24,335,False,24,3215
05/02/2015 07:00,1,144.0632489,470.0983521,109.957505,37.6349871,,,,False,385,694,False,841,1774,False,25,334,False,25,3214
05/02/2015 08:00,1,171.5306373,442.2853373,110.0410502,43.47664066,,,,False,386,693,False,842,1773,False,26,333,False,26,3213
05/02/2015 09:00,1,152.8808131,439.4707456,88.01757052,33.18131555,,,,False,387,692,False,843,1772,False,27,332,False,27,3212
05/02/2015 10:00,1,164.3448637,420.2565383,96.85100262,37.26844116,,,,False,388,691,False,844,1771,False,28,331,False,28,3211
05/02/2015 11:00,1,164.7682685,430.9880525,104.7518898,49.68035738,,,,False,389,690,False,845,1770,False,29,330,False,29,3210
05/02/2015 12:00,1,174.8432762,400.5952829,99.41767357,45.01712791,,,,False,390,689,False,846,1769,False,30,329,False,30,3209
05/02/2015 13:00,1,153.1349057,417.1713812,99.02466268,41.99431205,,,,False,391,688,False,847,1768,False,31,328,False,31,3208
05/02/2015 14:00,1,128.6442542,450.3878939,107.3383513,37.65064632,,,,False,392,687,False,848,1767,False,32,327,False,32,3207
05/02/2015 15:00,1,168.5628335,424.4595132,102.1149158,41.48350696,,,,False,393,686,False,849,1766,False,33,326,False,33,3206
05/02/2015 16:00,1,158.7995029,441.7302024,96.63213499,35.76777648,,,,False,394,685,False,850,1765,False,34,325,False,34,3205
05/02/2015 17:00,1,173.1617213,401.3145779,102.9435884,46.26628032,,,,False,395,684,False,851,1764,False,35,324,False,35,3204
05/02/2015 18:00,1,157.2723529,463.671477,96.70243933,43.05569488,,,,False,396,683,False,852,1763,False,36,323,False,36,3203
05/02/2015 19:00,1,181.8839715,496.7082904,91.63289015,33.54204642,,,,False,397,682,False,853,1762,False,37,322,False,37,3202
05/02/2015 20:00,1,170.4378115,382.2295598,98.78631321,45.65328356,,,,False,398,681,False,854,1761,False,38,321,False,38,3201
05/02/2015 21:00,1,179.0508202,473.4532672,113.6198265,46.43619034,,,,False,399,680,False,855,1760,False,39,320,False,39,3200
05/02/2015 22:00,1,155.0758984,393.109298,101.0585504,33.68491344,,,,False,400,679,False,856,1759,False,40,319,False,40,3199
05/02/2015 23:00,1,166.8300131,436.7445955,86.7151039,36.83491354,,,,False,401,678,False,857,1758,False,41,318,False,41,3198
06/02/2015 00:00,1,175.1603163,374.5964591,95.83992957,37.1877932,,,,False,402,677,False,858,1757,False,42,317,False,42,3197
06/02/2015 01:00,1,168.6593221,427.0985618,112.2504754,39.74230443,,,,False,403,676,False,859,1756,False,43,316,False,43,3196
06/02/2015 02:00,1,194.810562,353.3725883,101.7814543,40.89101253,,,,False,404,675,False,860,1755,False,44,315,False,44,3195
06/02/2015 03:00,1,140.5563693,500.8799955,108.6308352,33.768519,,,,False,405,674,False,861,1754,False,45,314,False,45,3194
06/02/2015 04:00,1,181.3418827,496.791607,77.38944432,38.13069692,,,,False,406,673,False,862,1753,False,46,313,False,46,3193
06/02/2015 05:00,1,170.2162799,491.432196,108.1744968,39.49835847,,,,False,407,672,False,863,1752,False,47,312,False,47,3192
06/02/2015 06:00,1,184.1857071,400.3316211,112.3771791,37.93298813,,,,False,408,671,False,864,1751,False,48,311,False,48,3191
06/02/2015 07:00,1,168.5178726,357.3082246,93.70958236,57.23576481,,,,False,409,670,False,865,1750,False,49,310,False,49,3190
06/02/2015 08:00,1,128.9036863,465.4404334,100.5083479,43.97601485,,,,False,410,669,False,866,1749,False,50,309,False,50,3189
06/02/2015 09:00,1,176.3045877,435.1709893,107.1721858,36.92614139,,,,False,411,668,False,867,1748,False,51,308,False,51,3188
06/02/2015 10:00,1,166.7243111,400.7732903,87.62495553,37.94772955,,,,False,412,667,False,868,1747,False,52,307,False,52,3187
06/02/2015 11:00,1,155.1596701,438.2819801,111.3137434,32.37823405,,,,False,413,666,False,869,1746,False,53,306,False,53,3186
06/02/2015 12:00,1,160.1529666,399.0703079,100.3897698,44.12015872,,,,False,414,665,False,870,1745,False,54,305,False,54,3185
06/02/2015 13:00,1,170.8349532,490.5312026,94.0931073,39.12912143,,,,False,415,664,False,871,1744,False,55,304,False,55,3184
06/02/2015 14:00,1,206.7809517,352.8406752,91.72606838,31.44144961,,,,False,416,663,False,872,1743,False,56,303,False,56,3183
06/02/2015 15:00,1,172.8226036,462.3127642,106.3968931,33.04704883,,,,False,417,662,False,873,1742,False,57,302,False,57,3182
06/02/2015 16:00,1,155.3045545,457.7448697,104.0631612,44.90692936,,,,False,418,661,False,874,1741,False,58,301,False,58,3181
06/02/2015 17:00,1,198.554157,392.8360646,116.6514783,35.1482329,,,,False,419,660,False,875,1740,False,59,300,False,59,3180
06/02/2015 18:00,1,163.4222033,405.1716476,119.2944038,38.67029641,,,,False,420,659,False,876,1739,False,60,299,False,60,3179
06/02/2015 19:00,1,157.5541086,448.0190307,103.53823,37.62986816,,,,False,421,658,False,877,1738,False,61,298,False,61,3178
06/02/2015 20:00,1,151.2915302,472.8850231,80.43049009,40.90219115,,,,False,422,657,False,878,1737,False,62,297,False,62,3177
06/02/2015 21:00,1,159.8928626,465.9117574,97.19755364,41.11546913,,,,False,423,656,False,879,1736,False,63,296,False,63,3176
06/02/2015 22:00,1,199.027509,387.3599212,85.73330441,37.97601911,,,,False,424,655,False,880,1735,False,64,295,False,64,3175
06/02/2015 23:00,1,183.5984215,507.9209638,92.14834295,32.8375982,,,,False,425,654,False,881,1734,False,65,294,False,65,3174
07/02/2015 00:00,1,181.0479016,433.9873381,99.74974719,39.58582628,,,,False,426,653,False,882,1733,False,66,293,False,66,3173
07/02/2015 01:00,1,172.1993796,433.2931449,105.4382455,31.41698387,,,,False,427,652,False,883,1732,False,67,292,False,67,3172
07/02/2015 02:00,1,174.246812,471.4885648,93.78227629,38.91164401,,,,False,428,651,False,884,1731,False,68,291,False,68,3171
07/02/2015 03:00,1,178.8391508,453.6054892,96.64929999,39.38602422,,,,False,429,650,False,885,1730,False,69,290,False,69,3170
07/02/2015 04:00,1,173.2377421,476.7993799,98.8135892,43.35189513,,,,False,430,649,False,886,1729,False,70,289,False,70,3169
07/02/2015 05:00,1,172.3257985,472.2894144,91.78602784,33.3668497,,,,False,431,648,False,887,1728,False,71,288,False,71,3168
07/02/2015 06:00,1,184.3073995,430.9909382,114.9860857,38.64022509,,,,False,432,647,False,888,1727,False,72,287,False,72,3167
07/02/2015 07:00,1,167.5122095,454.0666191,105.9666386,36.54860188,,,,False,433,646,False,889,1726,False,73,286,False,73,3166
07/02/2015 08:00,1,173.8250562,446.1098655,109.775253,43.48185923,,,,False,434,645,False,890,1725,False,74,285,False,74,3165
07/02/2015 09:00,1,156.5379146,510.3307621,93.88491973,32.45268843,,,,False,435,644,False,891,1724,False,75,284,False,75,3164
07/02/2015 10:00,1,193.7595516,425.314225,85.05971045,39.13224731,,,,False,436,643,False,892,1723,False,76,283,False,76,3163
07/02/2015 11:00,1,190.8913794,474.1853146,106.4794093,44.41306726,,,,False,437,642,False,893,1722,False,77,282,False,77,3162
07/02/2015 12:00,1,142.8161265,462.3702129,109.4037707,44.27826986,,,,False,438,641,False,894,1721,False,78,281,False,78,3161
07/02/2015 13:00,1,166.7552048,415.0958803,89.96439149,40.60785467,,,,False,439,640,False,895,1720,False,79,280,False,79,3160
07/02/2015 14:00,1,178.2478409,449.777973,81.6622545,43.79313647,,,,False,440,639,False,896,1719,False,80,279,False,80,3159
07/02/2015 15:00,1,177.2410436,484.8269184,102.7590326,45.0383821,,,,False,441,638,False,897,1718,False,81,278,False,81,3158
07/02/2015 16:00,1,181.4127309,391.1185866,115.1544153,36.36795895,,,,False,442,637,False,898,1717,False,82,277,False,82,3157
07/02/2015 17:00,1,163.3151297,470.280074,108.6797492,47.20289256,,,,False,443,636,False,899,1716,False,83,276,False,83,3156
